genre,director,n
International Movies,Anuranjan Premji,7
International Movies,Apoorva Lakhia,23
International Movies,April Mullen,8
International Movies,Ari Folman,70
International Movies,Ariel Vromen,18
International Movies,Arjun Gourisaria,1
International Movies,Arjun Jandyala,3
International Movies,Arnab Chaudhuri,8
International Movies,Arne Birkenstock,2
International Movies,Arun Chidambaram,8
International Movies,Arun Vaidyanathan,8
International Movies,Aruna Raje,6
International Movies,Asghar Farhadi,58
International Movies,Ashish R. Mohan,7
International Movies,Ashish R. Shukla,10
International Movies,Ashok Nanda,8
International Movies,Ashu Trikha,6
International Movies,Ashutosh Gowariker,46
International Movies,Ashwin Saravanan,42
International Movies,Ashwiny Iyer Tiwari,7
International Movies,Asif Kapadia,11
International Movies,Asim Abbasi,16
International Movies,Asim Raza,8
International Movies,Asri Bendacha,3
International Movies,Atanu Ghosh,19
International Movies,Atanu Mukherjee,4
International Movies,Atharv Baluja,8
International Movies,Atlee Kumar,7
International Movies,Atsajun Sattakovit,10
International Movies,Attila Till,7
International Movies,Atul Kale,6
International Movies,Atul Malhotra,10
International Movies,Augusto Matte,10
International Movies,Avadhoot Gupte,15
International Movies,Avinash Arun,10
International Movies,Avinash Das,6
International Movies,Awi Suryadi,10
International Movies,Ayaan Mukherji,10
International Movies,Aytaç Ağırlar,6
International Movies,Ayush Raina,10
International Movies,Azfar Jafri,6
International Movies,Aziz Mirza,24
International Movies,B. Unnikrishnan,8
International Movies,B. V. Nandini Reddy,30
International Movies,B.N. Shajeer Sha,4
International Movies,BB Sasore,10
International Movies,Babak Anvari,40
International Movies,Baljit Singh Deo,13
International Movies,Baltasar Kormákur,9
International Movies,Balu Mahendra,6
International Movies,Banjong Pisanthanakun,34
International Movies,Bas van Teylingen,8
International Movies,Basava Shankar Eeday,5
International Movies,Bassam Kurdali,2
International Movies,Basu Chatterjee,8
International Movies,Bauddhayan Mukherji,4
International Movies,Bedabrata Pain,27
International Movies,Bedran Güzel,20
International Movies,Bejoy Nambiar,12
International Movies,Ben C. Lucas,20
International Movies,Ben Howling,10
International Movies,Ben Palmer,24
International Movies,Benedict Andrews,21
International Movies,Benjamin Ree,1
International Movies,Benjamin Ross,8
International Movies,Benjamin Weill,6
International Movies,Benny Chan,16
International Movies,Benny Fredman,4
International Movies,Benoît Jacquot,18
International Movies,Benson Lee,51
International Movies,Bhagyaraj,10
International Movies,Bharat Jain,7
International Movies,Bharat Nalluri,9
International Movies,Bhushan Patel,8
International Movies,Bilal Lashari,7
International Movies,Bill Guttentag,2
International Movies,Bille August,11
International Movies,Bin Bunluerit,10
International Movies,Binu Ulahhannan,8
International Movies,Birkan Pusa,8
International Movies,Biswajeet Bora,7
International Movies,Biyi Bandele,4
International Movies,Bolanle Austen-Peters,10
International Movies,Bong Joon Ho,26
International Movies,Borja Cobeaga,6
International Movies,Brett Harvey,24
International Movies,Brian De Palma,40
International Movies,Brian Helgeland,30
International Movies,Brian O'Malley,10
International Movies,Brodje Wemboendja,2
International Movies,Bruno Ascenzo,6
International Movies,Bruno Stagnaro,11
International Movies,Buddhadev Dasgupta,7
International Movies,Bunmi Ajakaiye,8
International Movies,Burak Aksak,21
International Movies,Burhan Qurbani,10
International Movies,Buta Singh,8
International Movies,Byun Hyuk,10
International Movies,Caradog W. James,8
International Movies,Carlo Padial,6
International Movies,Carlos Algara,3
International Movies,Carlos Therón,10
International Movies,Carlos Vermut,20
International Movies,Cate Shortland,5
International Movies,Cathy Garcia-Molina,70
International Movies,Cecilia Atán,4
International Movies,Cem Yılmaz,29
International Movies,Chad Hartigan,14
International Movies,Chan-sang Lim,10
International Movies,Chandan Arora,6
International Movies,Chandra Prakash Dwivedi,10
International Movies,Chandrakant Kanse,8
International Movies,Chandrakant Kulkarni,28
International Movies,Chandran Narikode,8
International Movies,Chanon Yingyong,8
International Movies,Chatchai Katenut,8
International Movies,Chayanop Boonprakob,4
International Movies,Che Sandoval,10
International Movies,Cheang Pou Soi,7
International Movies,Cheh Chang,25
International Movies,Cheta Chukwu,7
International Movies,Chi Fat Chan,9
International Movies,Chi Keung Fung,10
International Movies,Chia Tang,11
International Movies,Chia-Liang Liu,36
International Movies,Chito S. Roño,20
International Movies,Chow Kwun-wai,3
International Movies,Chris Baugh,10
International Movies,Chris Weitz,36
International Movies,Christian Desmares,30
International Movies,Christian Ditter,16
International Movies,Christian Zübert,10
International Movies,Christophe Honoré,9
International Movies,Christopher Murray,18
International Movies,Chun Wong,4
International Movies,Clarence Yiu-leung Fok,7
International Movies,Claude Barras,32
International Movies,Claude Lelouch,10
International Movies,Clay Glen,10
International Movies,Clay Porter,9
International Movies,Clovis Cornillac,8
International Movies,Corey Yuen,38
International Movies,Cristina Jacob,28
International Movies,Curro Velázquez,10
International Movies,D Ho,2
International Movies,Damien Piscarel,1
International Movies,Dan Villegas,18
International Movies,Dani Levy,10
International Movies,Dani de la Torre,29
International Movies,Daniel Alfredson,32
International Movies,Daniel Burman,7
International Movies,Daniel Calparsoro,7
International Movies,Daniel Gordon,1
International Movies,Daniel Lee,36
International Movies,Daniel Monzón,14
International Movies,Daniel Sánchez Arévalo,14
International Movies,Daniel Yee Heng Chan,7
International Movies,Daniela Goggi,8
International Movies,Daniele Thompson,16
International Movies,Dante Lam,53
International Movies,Dar Gai,6
International Movies,Datta Mohan Bhandare,4
International Movies,David Briggs,1
International Movies,David Bruckner,8
International Movies,David Dhawan,63
International Movies,David Hebditch,1
International Movies,David Lam,16
International Movies,David Mackenzie,12
International Movies,David Michôd,16
International Movies,David Morris,1
International Movies,David Mrnka,20
International Movies,David Pablos,22
International Movies,David Serrano,10
International Movies,David Stubbs,4
International Movies,David Wnendt,8
International Movies,Dean Wright,13
International Movies,Debaloy Dey,8
International Movies,Deep Joshi,7
International Movies,Deepti Naval,10
International Movies,Dennis Rovira van Boekholt,18
International Movies,Derek Hui,6
International Movies,Derek Yee,10
International Movies,Devaki Singh,4
International Movies,Devashish Makhija,8
International Movies,Devika Bhagat,10
International Movies,Dhanush,7
International Movies,Dharmendra Suresh Desai,12
International Movies,Dharmesh Darshan,20
International Movies,Dhilip Kumar,3
International Movies,Dibakar Banerjee,68
International Movies,Diego Cohen,8
International Movies,Diego Corsini,10
International Movies,Diego Kaplan,5
International Movies,Diego Lerman,30
International Movies,Diego Luna,6
International Movies,Dileep Narayanan,6
International Movies,Dilip Mehta,1
International Movies,Ding Sheng,9
International Movies,Ding-Lin Wang,5
International Movies,Don Omope,10
International Movies,Dorian Fernández-Moris,9
International Movies,Doron Paz,10
International Movies,Drew Casson,7
International Movies,Dustin Nguyen,4
International Movies,Dylan Haegens,8
International Movies,Dylan Mohan Gray,1
International Movies,Ed Gass-Donnelly,16
International Movies,Eddie Martin,1
International Movies,Eduardo Casanova,11
International Movies,Eduardo Mendoza de Echave,20
International Movies,Edwin,26
International Movies,Eeshwar Nivas,8
International Movies,Eleonore Pourriat,5
International Movies,Eliane Brum,1
International Movies,Elisa Fuksas,6
International Movies,Elisabeth Vogler,12
International Movies,Elite Zexer,15
International Movies,Emanuel Hoss-Desmarais,11
International Movies,Emilio Martínez Lázaro,10
International Movies,Emir Kusturica,6
International Movies,Emmanuel Mouret,4
International Movies,Eric Aghimien,8
International Movies,Eric Khoo,21
International Movies,Erik Canuel,8
International Movies,Erik Matti,10
International Movies,Ernie Barbarash,8
International Movies,Erol Özlevi,8
International Movies,Erwin van den Eshof,9
International Movies,Espen Sandberg,50
International Movies,Esteban Crespo,9
International Movies,Esteban Sapir,10
International Movies,Esteban Vidal,16
International Movies,Eugenio Derbez,10
International Movies,Eva Trobisch,6
International Movies,Fabien Beziat,1
International Movies,Fabio Grassadonia,24
International Movies,Fabio Guaglione,24
International Movies,Fabio Resinaro,24
International Movies,Fabrizio Copano,10
International Movies,Faozan Rizal,14
International Movies,Farah Khan,16
International Movies,Faraz Haider,8
International Movies,Farhan Akhtar,44
International Movies,Farhan Alam,8
International Movies,Farjad Nabi,10
International Movies,Federico Veiroj,63
International Movies,Felix Chong,7
International Movies,Felix Herngren,7
International Movies,Felix Starck,1
International Movies,Felix Van Groeningen,20
International Movies,Felix van Groeningen,20
International Movies,Fellipe Barbosa,26
International Movies,Femi Oyeniran,18
International Movies,Feng Xiaogang,13
International Movies,Fernando Ayllón,31
International Movies,Fernando Colomo,10
International Movies,Fernando Frías De La Parra,5
International Movies,Fernando González Molina,26
International Movies,Fernando Meirelles,27
International Movies,Fernando Sariñana,4
International Movies,Feroz,10
International Movies,Filip Renc,20
International Movies,Florent Bodin,1
International Movies,Florian Gallenberger,50
International Movies,Florian Henckel von Donnersmarck,9
International Movies,Florian Schnell,7
International Movies,Francis Lee,4
International Movies,Franck Ekinci,30
International Movies,Franck Phelizon,18
International Movies,Franck Ribière,30
International Movies,Frank Ariza,9
International Movies,Frank Rajah Arase,6
International Movies,Frant Gwo,15
International Movies,Fred Cavayé,16
International Movies,Frédéric Tonolli,1
International Movies,Fumihiko Sori,11
International Movies,Fuwad Khan,8
International Movies,Gabe Ibáñez,36
International Movies,Gabriel Clarke,1
International Movies,Gabriel Grieco,12
International Movies,Gabriel Julien-Laferrière,36
International Movies,Gabriela Tagliavini,13
International Movies,Gafoor Y. Elliyaas,6
International Movies,Gajendra Ahire,35
International Movies,Ganesh Kadam,10
International Movies,Gangadhar Salimath,9
International Movies,Gareth Evans,30
International Movies,Gareth Sacala,1
International Movies,Garin Nugroho,2
International Movies,Gary Howsam,8
International Movies,Gary Mak,4
International Movies,Gastón Duprat,37
International Movies,Gaurav Bavdankar,8
International Movies,Gaurav Narayanan,6
International Movies,Gauravv K Chawla,10
International Movies,Gauri Shinde,12
International Movies,Gavin Yap,14
International Movies,Gayane Petrosyan,4
International Movies,Geetu Mohandas,4
International Movies,Gerard Barrett,21
International Movies,Gerardo Olivares,6
International Movies,Gervasio Iglesias,1
International Movies,Geun-hyun Cho,10
International Movies,Gianfranco Rosi,4
International Movies,Gilbert Chan,9
International Movies,Gilles Paquet-Brenner,39
International Movies,Girish Joshi,8
International Movies,Girish Malik,8
International Movies,Girish Mohite,8
International Movies,Giulio Base,6
International Movies,Glen Goei,14
International Movies,Gonzalo Bendala,7
International Movies,Gordon Chan,14
International Movies,Grant Sputore,4
International Movies,Guilherme Fontes,8
International Movies,Guillaume Renard,20
International Movies,Guillermo del Toro,20
International Movies,Gulzar,6
International Movies,Guntur Soeharjanto,9
International Movies,Gupse Özay,8
International Movies,Gurmmeet Singh,9
International Movies,Gurudev Bhalla,13
International Movies,Gurvinder Singh,18
International Movies,Habib Faisal,8
International Movies,Hadi El Bagoury,15
International Movies,Haissam Hussain,10
International Movies,Hajime Kamegaki,23
International Movies,Hakan Algül,50
International Movies,Hakan Yonat,8
International Movies,Ham Tran,6
International Movies,Han Han,7
International Movies,Han Yan,9
International Movies,Hang-Jun Jang,10
International Movies,Hani Hamdi,13
International Movies,Hannes Stöhr,10
International Movies,Hanno Olderdissen,10
International Movies,Hans Petter Moland,39
International Movies,Hanung Bramantyo,32
International Movies,Haoling Li,16
International Movies,Hari Nath,5
International Movies,Hari Viswanath,7
International Movies,Harjit Singh,8
International Movies,Hark Tsui,12
International Movies,Harry Baweja,1
International Movies,Hasan Aljaberi,8
International Movies,Hasan Karacadağ,24
International Movies,Hashim Nadeem Khan,8
International Movies,Hassan Hegazy,8
International Movies,Hatem Khraiche,8
International Movies,Heber Cannon,1
International Movies,Hemant Gaba,8
International Movies,Henrik Martin Dahlsbakken,4
International Movies,Herman Yau,19
International Movies,Hernán Belón,16
International Movies,Hideaki Anno,27
International Movies,Hidetaka Inazuka,2
International Movies,Hirotsugu Kawasaki,9
International Movies,Hiroyuki Seshita,36
International Movies,Hong-seon Kim,1
International Movies,Houda Benyamina,12
International Movies,Hrishikesh Mukherjee,20
International Movies,Hsu Chih-yen,4
International Movies,Hua Shan,5
International Movies,Huang Lei,9
International Movies,Hugo Stuven,3
International Movies,Hugues Nancy,1
International Movies,Husam El-Gohari,9
International Movies,Ibai Abad,4
International Movies,Ibrahim Bin Mohamed,16
International Movies,Icíar Bollaín,36
International Movies,Ifa Isfansyah,6
International Movies,Ildiko Enyedi,10
International Movies,Iman Brotoseno,4
International Movies,Imtiaz Ali,28
International Movies,Indra Kumar,27
International Movies,Indrajit Nattoji,6
International Movies,Indrasis Acharya,4
International Movies,Isa Campo,16
International Movies,Isaac Ezban,21
International Movies,Isaac Florentine,18
International Movies,Isabel Coixet,16
International Movies,Isaki Lacuesta,16
International Movies,Isao Yukisada,6
International Movies,Ishaan Trivedi,8
International Movies,Ishaya Bako,3
International Movies,Ismail Farouk,5
International Movies,Israel Adrián Caetano,44
International Movies,Ivan Ayr,8
International Movies,Ivona Juka,40
International Movies,Iñaki Dorronsoro,8
International Movies,Jacek Koprowicz,20
International Movies,Jack Zagha Kababie,2
International Movies,Jackie van Beek,10
International Movies,Jacques Cluzaud,20
International Movies,Jacques Perrin,20
International Movies,Jacqui Morris,1
International Movies,Jadesola Osiberu,8
International Movies,Jagdeep Sidhu,10
International Movies,Jaivi Dhanda,8
International Movies,Jalil Lespert,34
International Movies,James Spinney,2
International Movies,James Woodroffe,3
International Movies,Jami,18
International Movies,Jang Jae-hyun,9
International Movies,Janusz Majewski,19
International Movies,Jasbir Bijendra Bhati,8
International Movies,Jasmine D'Souza,8
International Movies,Jason Kwan,14
International Movies,Jason Lai,10
International Movies,Jason Paul Laxamana,9
International Movies,Jathin Sanker Raj,8
International Movies,Jatla Siddartha,6
International Movies,Javier Ruiz Caldera,19
International Movies,Jay Baruchel,10
International Movies,Jay Chou,14
International Movies,Jayan Vannery,3
International Movies,Jayaprakash Radhakrishnan,4
International Movies,Jayaraj Rajasekharan Nair,5
International Movies,Jazz Boon,22
International Movies,Jean-Bernard Marlin,8
International Movies,Jean-Loup Felicioli,22
International Movies,Jean-Patrick Benes,8
International Movies,Jean-Pierre Dardenne,16
International Movies,Jee-woon Kim,8
International Movies,Jeeva,10
International Movies,Jeffrey Walker,24
International Movies,Jehane Noujaim,45
International Movies,Jelle de Jonge,7
International Movies,Jennifer Baichwal,6
International Movies,Jennifer Lynch,20
International Movies,Jerrold Tarog,27
International Movies,Jesse Johnson,27
International Movies,Jesse V. Johnson,27
International Movies,Jesús Magaña Vázquez,10
International Movies,Jesús Torres Torres,13
International Movies,Jevons Au,3
International Movies,Jimmy Henderson,7
International Movies,Jitender Pawar,7
